"title_description","base_salary"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","160722.00"
"P.O. DET SPEC","119248.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"P.O. DET SPEC","119980.00"
"P.O. DA DET GR3","115390.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","120744.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119248.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"INVESTIGATOR","57527.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119314.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DET SPEC","119314.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"LIEUTENANT","154751.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","157713.00"
"SERGEANT-","118056.00"
"CAPTAIN","157537.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"LIEUTENANT","154751.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","156098.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","159762.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","105146.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"P.O. DET SPEC","119248.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","115923.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","115923.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","120442.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119314.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","105146.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","97894.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","159762.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","105606.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119429.00"
"LIEUTENANT","154751.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","105146.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","96477.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119314.00"
"LIEUTENANT","154751.00"
"LIEUTENANT","154751.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","121048.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DET SPEC","119980.00"
"P.O. DA DET GR3","119980.00"
"P.O. DET SPEC","119980.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","156098.00"
"P.O. DA DET GR3","119248.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","120744.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","154751.00"
"CAPTAIN","194689.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","105146.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","105146.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","156098.00"
"LIEUTENANT","154751.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","141684.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","105146.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","157515.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119314.00"
"P.O. DET SPEC","119980.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","154751.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","105146.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"LIEUTENANT","142202.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"CAPTAIN","160722.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","160722.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"P.O. DET SPEC","119248.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","194689.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"P.O. DET SPEC","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"CAPTAIN","157515.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","141943.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"CAPTAIN","194689.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119248.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"CAPTAIN","160722.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119429.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"CRIMINALIST","76718.00"
"CRIMINALIST","96189.00"
"SERGEANT-","118056.00"
"POLICE COMMUNICATIONS TECHNICIAN","47222.00"
"LIEUTENANT","141684.00"
"SCHOOL SAFETY AGENT","36955.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"FITNESS INSTRUCTOR","72174.00"
"SERGEANT-","118056.00"
"COMPUTER ASSOCIATE","109852.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"P.O. DET SPEC","119980.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","157713.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"P.O. DA DET GR3","119429.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","115923.00"
"P.O. DET SPEC","119980.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"POLICE OFFICER","55942.00"
"SCHOOL SAFETY AGENT","56508.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE COMMUNICATIONS TECHNICIAN","47222.00"
"POLICE OFFICER","109352.00"
"COMPUTER ASSOCIATE","102876.00"
"POLICE OFFICER","59065.00"
"P.O. DET SPEC","119980.00"
"CRIMINALIST DEPUTY DIRECTOR OF LABATORY","180079.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79705.00"
"ADMINISTRATIVE PROJECT MANAGER","137127.00"
"CRIMINALIST","110667.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL SAFETY AGENT","43093.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119314.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79705.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","73159.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","74037.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79705.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN","79705.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","54862.00"
"SERGEANT-","97894.00"
"CERTIFIED IT ADMINISTRATOR","173473.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SCHOOL SAFETY AGENT","53264.00"
"SCHOOL SAFETY AGENT","54862.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","105146.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"SCHOOL SAFETY AGENT","56508.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"LIEUTENANT","141943.00"
"TRAFFIC ENFORCEMENT AGENT","48769.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"SCHOOL SAFETY AGENT","56508.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","49815.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"SERGEANT-","97894.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","57976.00"
"COMMUNITY ASSISTANT","43460.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","91107.00"
"POLICE OFFICER","57976.00"
"COMMUNITY ASSISTANT","43460.00"
"SCHOOL CROSSING GUARD","44533.00"
"SCHOOL CROSSING GUARD","44533.00"
"POLICE OFFICER","109352.00"
"CITY CUSTODIAL ASSISTANT","45263.00"
"SERGEANT-","118056.00"
"POLICE ATTENDANT","41847.00"
"PARALEGAL AIDE","54284.00"
"POLICE OFFICER","109352.00"
"POLICE COMMUNICATIONS TECHNICIAN","55985.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","56508.00"
"SCHOOL CROSSING GUARD","44533.00"
"ACCOUNTANT","88991.00"
"POLICE OFFICER","109352.00"
"CRIME ANALYST","78647.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119248.00"
"POLICE ADMINISTRATIVE AIDE","48631.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE OFFICER","65387.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"SERGEANT-","96477.00"
"CITY CUSTODIAL ASSISTANT","42898.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","60363.00"
"SERGEANT-","118056.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","109352.00"
"POLICE COMMUNICATIONS TECHNICIAN","57805.00"
"AUTOMOTIVE SERVICE WORKER","54345.00"
"SCHOOL SAFETY AGENT","53264.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","141943.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","55203.00"
"CRIMINALIST","110667.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CRIMINALIST","100792.00"
"P.O. DA DET GR3","119980.00"
"CAPTAIN D/A DEPUTY INSPECTOR","170570.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"CERTIFIED IT DEVELOPER","173473.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119429.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","160722.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","96477.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","159762.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"LIEUTENANT","142202.00"
"CAPTAIN","160722.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","142202.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","157537.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"LIEUTENANT","141684.00"
"LIEUTENANT","154751.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"SERGEANT-","97894.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","157713.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","141684.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","119314.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119429.00"
"POLICE OFFICER","105146.00"
"P.O. DA DET GR3","119248.00"
"SERGEANT-","118056.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"CAPTAIN","157537.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","120442.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"LIEUTENANT","154751.00"
"CAPTAIN","160722.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","142202.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","105606.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","159762.00"
"SERGEANT-","118056.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SCHOOL SAFETY AGENT","56508.00"
"CRIMINALIST","110519.00"
"SERGEANT-","118056.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"TRAFFIC ENFORCEMENT AGENT","52413.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","52911.00"
"PUBLIC HEALTH ASSISTANT","42945.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","57817.00"
"P.O. DA DET GR3","119429.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","54498.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"TRAFFIC ENFORCEMENT AGENT","50218.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","47043.00"
"SCHOOL SAFETY AGENT","41797.00"
"P.O. DA DET GR3","119980.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65333.00"
"POLICE OFFICER","109352.00"
"TRAFFIC ENFORCEMENT AGENT","56044.00"
"TRAFFIC ENFORCEMENT AGENT","56046.00"
"TRAFFIC ENFORCEMENT AGENT","53985.00"
"POLICE OFFICER","109352.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"EVIDENCE AND PROPERTY CONTROL SPECIALIST","65303.00"
"POLICE OFFICER","60363.00"
"POLICE OFFICER","109352.00"
"POLICE COMMUNICATIONS TECHNICIAN","61883.00"
"P.O. DA DET GR3","119248.00"
"SERGEANT-","96477.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","55942.00"
"LIEUTENANT","139915.00"
"POLICE OFFICER","101590.00"
"POLICE OFFICER","101590.00"
"SERGEANT-","118056.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","97894.00"
"SENIOR POLICE ADMINISTRATIVE AIDE","58707.00"
"SCHOOL SAFETY AGENT","56508.00"
"LIEUTENANT","154751.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","70036.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER","105146.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"SERGEANT-","97894.00"
"CERTIFIED IT ADMINISTRATOR","120764.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"SCHOOL SAFETY AGENT","56508.00"
"P.O. DET SPEC","119314.00"
"ADMIN TRAFFIC ENF AGNT-UNION","82619.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","52990.00"
"TRAFFIC ENFORCEMENT AGENT","50789.00"
"ASSOCIATE TRAFFIC ENFORCEMENT AGENT","65763.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"POLICE ADMINISTRATIVE AIDE","48911.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"SCHOOL SAFETY AGENT","56508.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
