"title_description","base_salary"
"CHILD WELFARE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","101585.00"
"CITY RESEARCH SCIENTIST","81991.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"DIRECTOR OF FIELD OPERATIONS","119985.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"CHILD AND FAMILY SPECIALIST","105400.00"
"ADMINISTRATIVE STAFF ANALYST","117691.00"
"COMPUTER SPECIALIST","126905.00"
"ADMINISTRATIVE STAFF ANALYST","96500.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"YOUTH DEVELOPMENT SPECIALIST","53176.00"
"NEW YORK CITY PUBLIC SERVICE FELLOW","48956.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"PARALEGAL AIDE","48683.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"STAFF ANALYST","77703.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"YOUTH DEVELOPMENT SPECIALIST","53176.00"
"ADM MANAGER-NON-MGRL","79496.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","72298.00"
"CITY RESEARCH SCIENTIST","88511.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"SPECIAL OFFICER","36955.00"
"CHILD PROTECTIVE SPECIALIST","60545.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"ADM MANAGER-NON-MGRL","90041.00"
"ADM MANAGER-NON-MGRL","79496.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","43899.00"
"CASEWORKER","60982.00"
"SPECIAL OFFICER","40502.00"
"SPECIAL OFFICER","41797.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE MANAGEMENT AUDITOR","158508.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PROGRAM EVALUATOR","74781.00"
"CHILD PROTECTIVE SPECIALIST","60236.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"AGENCY ATTORNEY","133374.00"
"AGENCY ATTORNEY","127802.00"
"COMMUNITY COORDINATOR","79527.00"
"AGENCY ATTORNEY","129175.00"
"AGENCY ATTORNEY","127802.00"
"AGENCY ATTORNEY","133373.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","62043.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ASSOCIATE STAFF ANALYST","114803.00"
"COMPUTER SPECIALIST","109518.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","78315.00"
"CHILD AND FAMILY SPECIALIST","97594.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","60327.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","72514.00"
"PROGRAM EVALUATOR","88793.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD WELFARE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD WELFARE SPECIALIST","64600.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","110120.00"
"SPECIAL OFFICER","36955.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"DIRECTOR OF FIELD OPERATIONS","136289.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"COMMUNITY ASSOCIATE","51227.00"
"CHILD PROTECTIVE SPECIALIST","57127.00"
"YOUTH DEVELOPMENT SPECIALIST","61446.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","130832.00"
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST","160562.00"
"ADMINISTRATIVE STAFF ANALYST","175199.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"EXECUTIVE AGENCY COUNSEL","177983.00"
"AGENCY ATTORNEY","127802.00"
"AGENCY ATTORNEY","122961.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","202240.00"
"CHILD WELFARE SPECIALIST","64600.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"COMPUTER ASSOCIATE","103497.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","86730.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD WELFARE SPECIALIST","73571.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"DIRECTOR OF FIELD OPERATIONS","108329.00"
"CHILD WELFARE SPECIALIST","73308.00"
"CHILD PROTECTIVE SPECIALIST","79230.00"
"COMMUNITY COORDINATOR","74861.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","100050.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","60236.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"COMMUNITY COORDINATOR","70022.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"COMMUNITY COORDINATOR","79218.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"ADMINISTRATIVE STAFF ANALYST","118862.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CONGREG CARE SPEC - ACS","49657.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","127511.00"
"CITY RESEARCH SCIENTIST","87743.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","87157.00"
"COMPUTER SYSTEMS MANAGER","140767.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","78081.00"
"PROGRAM EVALUATOR","90643.00"
"YOUTH DEVELOPMENT SPECIALIST","64090.00"
"YOUTH DEVELOPMENT SPECIALIST","66173.00"
"YOUTH DEVELOPMENT SPECIALIST","68537.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"COMMUNITY COORDINATOR","78082.00"
"CERTIFIED IT ADMINISTRATOR","126905.00"
"YOUTH DEVELOPMENT SPECIALIST","55507.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMIN COMMUNITY RELATIONS SPECIALIST","135915.00"
"PROGRAM EVALUATOR","94603.00"
"CONGREG CARE SPEC - ACS","49657.00"
"ASSOCIATE STAFF ANALYST","91394.00"
"PROGRAM EVALUATOR","101925.00"
"YOUTH DEVELOPMENT SPECIALIST","53176.00"
"CHILD AND FAMILY SPECIALIST","91768.00"
"COMPUTER SPECIALIST","137260.00"
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR","119749.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE STAFF ANALYST","95051.00"
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE","97614.00"
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE","106889.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"AGENCY ATTORNEY INTERNE","83388.00"
"COMMUNITY ASSOCIATE","51227.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","140612.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","48631.00"
"ASSOCIATE CONTRACT SPECIALIST","88284.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE STAFF ANALYST","127140.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","156518.00"
"COMPUTER SYSTEMS MANAGER","140074.00"
"COMPUTER SYSTEMS MANAGER","124932.00"
"ASSOCIATE STAFF ANALYST","79473.00"
"SPECIAL OFFICER","56508.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"YOUTH DEVELOPMENT SPECIALIST","51502.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","81347.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","123146.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"SPECIAL OFFICER","56508.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"ADMINISTRATIVE STAFF ANALYST","189282.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","57127.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ASSOCIATE YOUTH DEVELOPMENT SPECIALIST","83167.00"
"YOUTH DEVELOPMENT SPECIALIST","69720.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","81991.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","77116.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","138110.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"CHILD WELFARE SPECIALIST","60428.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CONGREG CARE SPEC - ACS","49657.00"
"AGENCY ATTORNEY","122961.00"
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE","84965.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","75408.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","75850.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD WELFARE SPECIALIST","68309.00"
"COMPUTER SPECIALIST","119768.00"
"COMPUTER SPECIALIST","118899.00"
"SUPERVISOR I","68422.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"CHILD PROTECTIVE SPECIALIST","57127.00"
"COMMUNITY COORDINATOR","101102.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","68369.00"
"CONGREG CARE SPEC - ACS","49657.00"
"CHILD PROTECTIVE SPECIALIST","62043.00"
"ASSOCIATE YOUTH DEVELOPMENT SPECIALIST","81537.00"
"COMMUNITY ASSOCIATE","53174.00"
"INSTITUTIONAL AIDE","50882.00"
"PROGRAM EVALUATOR","88793.00"
"YOUTH DEVELOPMENT SPECIALIST","53176.00"
"YOUTH DEVELOPMENT SPECIALIST","64994.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","62043.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","126233.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","88793.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","109057.00"
"SPECIAL OFFICER","36955.00"
"ASSOCIATE STAFF ANALYST","93640.00"
"CONGREG CARE SPEC - ACS","46693.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"YOUTH DEVELOPMENT SPECIALIST","66173.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"COMPUTER SPECIALIST","131339.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","78083.00"
"CHILD WELFARE SPECIALIST","64600.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","97672.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"EXECUTIVE AGENCY COUNSEL","168839.00"
"AGENCY ATTORNEY","133373.00"
"AGENCY ATTORNEY","123779.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","112564.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","177464.00"
"ADM MANAGER-NON-MGRL","105909.00"
"COMPUTER SYSTEMS MANAGER","173149.00"
"PROGRAM EVALUATOR","104721.00"
"CITY RESEARCH SCIENTIST","84880.00"
"COMPUTER SYSTEMS MANAGER","114024.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","78315.00"
"YOUTH DEVELOPMENT SPECIALIST","57310.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"CONGREG CARE SPEC - ACS","48094.00"
"AGENCY ATTORNEY","133373.00"
"COMMUNITY COORDINATOR","73342.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","75971.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","78315.00"
"CHILD WELFARE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","68672.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","43899.00"
"CLERICAL ASSOCIATE MOST MAYORAL AG","43899.00"
"CHILD PROTECTIVE SPECIALIST","77115.00"
"CHILD WELFARE SPECIALIST","64600.00"
"CONGREG CARE SPEC - ACS","49657.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","61376.00"
"COMMUNITY COORDINATOR","96361.00"
"CHILD PROTECTIVE SPECIALIST","68309.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","112883.00"
"SUPERVISING COMPUTER SERVICE TECHNICIAN","82149.00"
"YOUTH DEVELOPMENT SPECIALIST","50001.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","58482.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","72298.00"
"COMMUNITY COORDINATOR","72298.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","104587.00"
"CHILD PROTECTIVE SPECIALIST","57127.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD WELFARE SPECIALIST SUPERVISOR","97636.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","60327.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PROGRAM EVALUATOR","113575.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"COMMUNITY COORDINATOR","72298.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"DIRECTOR OF FIELD OPERATIONS","128299.00"
"COMMUNITY COORDINATOR","76017.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","100953.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CITY RESEARCH SCIENTIST","134225.00"
"CHILD WELFARE SPECIALIST","60428.00"
"CHILD WELFARE SPECIALIST","64600.00"
"CONGREG CARE SPEC - ACS","57312.00"
"CHILD WELFARE SPECIALIST","64600.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","105332.00"
"ADM MANAGER-NON-MGRL","85190.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"YOUTH DEVELOPMENT SPECIALIST","55507.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"STAFF ANALYST","82408.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CHILD PROTECTIVE SPECIALIST","60236.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","57127.00"
"MOTOR VEHICLE OPERATOR","58020.00"
"MOTOR VEHICLE OPERATOR","58020.00"
"DIRECTOR OF FIELD OPERATIONS","117372.00"
"CHILD WELFARE SPECIALIST","65499.00"
"PROGRAM EVALUATOR","88793.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","79008.00"
"YOUTH DEVELOPMENT SPECIALIST","53176.00"
"COMMUNITY COORDINATOR","78081.00"
"YOUTH DEVELOPMENT SPECIALIST","61446.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"COMPUTER SPECIALIST","121856.00"
"CHILD AND FAMILY SPECIALIST","97594.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","182323.00"
"COMMUNITY COORDINATOR","72298.00"
"DEPUTY DIRECTOR OF ADMINISTRATION","146845.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADM MANAGER-NON-MGRL","90041.00"
"YOUTH DEVELOPMENT SPECIALIST","55507.00"
"YOUTH DEVELOPMENT SPECIALIST","64994.00"
"CERTIFIED IT ADMINISTRATOR","144832.00"
"CONGREG CARE SPEC - ACS","71818.00"
"CONGREG CARE SPEC - ACS","71960.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"YOUTH DEVELOPMENT SPECIALIST","64994.00"
"CERTIFIED IT DEVELOPER","136135.00"
"CHILD AND FAMILY SPECIALIST","97593.00"
"YOUTH DEVELOPMENT SPECIALIST","51502.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"SPECIAL OFFICER","40502.00"
"CERTIFIED IT ADMINISTRATOR","125816.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","62137.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","89772.00"
"PROCUREMENT ANALYST","92708.00"
"SPECIAL OFFICER","56508.00"
"COMMUNITY COORDINATOR","83142.00"
"CHILD WELFARE SPECIALIST","60428.00"
"AGENCY ATTORNEY","122961.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"COMMUNITY COORDINATOR","82179.00"
"COMMUNITY COORDINATOR","94564.00"
"COMMUNITY COORDINATOR","80733.00"
"CHILD PROTECTIVE SPECIALIST","58984.00"
"CITY RESEARCH SCIENTIST","104636.00"
"COMPUTER ASSOCIATE","57790.00"
"CHILD AND FAMILY SPECIALIST","97594.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PROGRAM EVALUATOR","88793.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","64001.00"
"CHILD PROTECTIVE SPECIALIST","67899.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD WELFARE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST SUPERVISOR","78315.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"YOUTH DEVELOPMENT SPECIALIST","55507.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"ADMINISTRATIVE STAFF ANALYST","122534.00"
"YOUTH DEVELOPMENT SPECIALIST","61446.00"
"STAFF ANALYST","90049.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR","59588.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES","142642.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"YOUTH DEVELOPMENT SPECIALIST","55507.00"
"CHILD PROTECTIVE SPECIALIST","64059.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"YOUTH DEVELOPMENT SPECIALIST","51502.00"
"DIRECTOR OF FIELD OPERATIONS","136672.00"
"AGENCY ATTORNEY","122365.00"
"AGENCY ATTORNEY","133373.00"
"AGENCY ATTORNEY","122056.00"
"COMMUNITY COORDINATOR","82781.00"
"STAFF NURSE","106521.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","65921.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
"CHILD PROTECTIVE SPECIALIST","70106.00"
